Marca de temps,Localitat,Data,Categoria,"En cas d'altres, quina?","Nom de l'activitat ","Companyia, artista",Lloc,Llengua de l'activitat,Preu,Regidoria organitzadora,Llengua de la publicitat,Font,Persona que ha introduït les dades,,,Estructura dades,Observacions estructura dades
17/02/2025 9:59:19,Alaquàs,14/12/2024,Música,,Concert de Nadal de la Banda Juvenil de la UMA,Banda Juvenil de la UMA,Auditori Nou,"Valencià/català, No hi ha informació",,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:00:56,Alboraia,09/01/2025,Exposició,,Exposició pintura: in the forest,Marua Casas,Casa de la Cultura José Peris Aragó,Activitat sense llengua,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/exposicio-pintura-forest,Neus,,,,
17/02/2025 10:01:41,Albal,04/12/2024,Contacontes,,Alicía  en el País de las Maravillas,,Biblioteca ,Espanyol,,Cultura,"Valencià/català, Espanyol",https://www.facebook.com/AjuntamentAlbal/?locale=ca_ES,Alba,,,,
17/02/2025 10:03:21,Alcàsser,02/10/2024,Contacontes,,Sesiones de Bebeteca ,Rebombori Cultural,Biblioteca Municipal,Espanyol,,Cultura,Valencià/català,https://www.facebook.com/photo/?fbid=936540991838818&set=a.291650896327834,Martí,,,,
17/02/2025 10:03:35,Alaquàs,16/12/2024,Música,,Audicions d'Instrument de l'Escola i Centre Professional de Música la UMA,,Auditori Nou ,"Valencià/català, No hi ha informació",,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:03:56,Albal,04/12/2024,Altres,Circ,Tarde de payasos ,,parque San Carlos,Espanyol,,Cultura,Espanyol,https://www.facebook.com/AjuntamentAlbal/?locale=ca_ES,Alba,,,,
17/02/2025 10:05:35,Alaquàs,18/12/2024,Música,,Concert Nadalenques,,Auditori Nou,"Valencià/català, No hi ha informació",,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:06:19,Alboraia,19/01/2025,Teatre,,La gata violeta,"Rosana Mira, Paco Mira i Lorena Comín",Teatre l'Agrícola,Valencià/català,5-6€,Cultura,Valencià/català,https://www.alboraya.es/va/evento/teatre-infantil-familiar-gata-violeta,Neus,,,,
17/02/2025 10:06:51,Alaquàs,21/12/2024,Música,,Concert de nadal de la Banda Simfònica de la UMA,,Auditori Nou,"Valencià/català, No hi ha informació",,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:08:22,Alcàsser,05/10/2024,Activitats sobre patrimoni,,Entrada Mora Y Cristiana,,,Activitat sense llengua,,Cultura,Espanyol,https://www.facebook.com/photo/?fbid=936540991838818&set=a.291650896327834,Martí,,,,
17/02/2025 10:08:33,Alboraia,25/01/2025,Teatre,,Caos,"Lucía Àibar, Victoria Minguez i Ramón Ródenas",Teatre de l'Agrícola,Valencià/català,10-12€,Cultura,Valencià/català,https://www.alboraya.es/va/evento/teatre-adults-caos,Neus,,,,
17/02/2025 10:09:43,Alaquàs,23/12/2024,Música,,Concert Nova Coral de la UMA,,Esglèsia de l'Olivar,"Valencià/català, No hi ha informació",,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:11:11,Alboraia,26/01/2025,Cinema,,L'àvia i el foraster,"Carles Francino, Neus Agulló, , Kardarp Mehta, Aisa Ballmann, Maria Maroto i Empar Ferrer.",Teatre de l'Agrícola,Valencià/català,3€,Cultura,Valencià/català,https://www.alboraya.es/va/evento/cinema-valencia-lavia-foraster,Neus,,,,
17/02/2025 10:14:10,Alboraia,01/12/2024,Cinema,,X Festival cinema ciutadà compromés,,Teatre l'Agrícola,No hi ha informació,,En col·laboració o organitzat per una entitat ciutadana,Valencià/català,https://www.alboraya.es/va/evento/x-festival-cinema-ciutada-compromes,Neus,,,,
17/02/2025 10:17:00,Alcàsser,21/10/2024,Taller literari,,Taller de biblioterapia y preinscripción lectora,Booklife,Biblioteca Municipal,Espanyol,,Cultura,Espanyol,https://www.facebook.com/photo/?fbid=936540991838818&set=a.291650896327834,Martí,,,,
17/02/2025 10:17:54,Alaquàs,26/12/2024,Cinema,,"""Superklaus""",,Auditori Nou,Espanyol,4€,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:19:27,Alboraia,15/11/2024,Exposició,,Avant la lettre,,Casa de la Cultura José Peris Aragó,Activitat sense llengua,,En col·laboració o organitzat per una entitat ciutadana,Valencià/català,https://www.alboraya.es/va/evento/exposicio-avant-lettre,Neus,,,,
17/02/2025 10:19:28,Alaquàs,27/12/2024,Cinema,,"""Gladiator II""",,Auditori Nou ,Espanyol,4€,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:20:14,Alcàsser,24/10/2024,Presentació llibre,,"Presentación del libro "" Rimando , Rimando, vamos meditando"" y animación lectora",Laura Carrasco,Biblioteca Municipal,Espanyol,,Cultura,Espanyol,https://www.facebook.com/photo/?fbid=936540991838818&set=a.291650896327834,Martí,,,,
17/02/2025 10:22:24,Alaquàs,02/01/2025,Cinema,,"""¿Quién es quién?""",,Auditori Nou,Espanyol,4€,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:22:38,Albal,12/10/2024,Música,,Grupo Náufragos ,Grupo náufragos ,Plaza Constitución ,Espanyol,,Cultura,Espanyol,https://www.facebook.com/AjuntamentAlbal/?locale=ca_ES,Alba,,,,
17/02/2025 10:23:11,Alaquàs,03/01/2025,Cinema,,"""Wicked""",,Auditori Nou,Espanyol,4€,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:24:18,Alcàsser,25/10/2024,Altres,Espectacle de màgia,"Espectáculo para celebrar el día de las bibliotecas ""Magia para fomentar la lectura""",,Centro Cultural Cristóbal Soler,Espanyol,,Cultura,Espanyol,https://www.facebook.com/photo/?fbid=936540991838818&set=a.291650896327834,Martí,,,,
17/02/2025 10:25:10,Alboraia,14/12/2024,Música,,Concert: dona sonora,Góspel Spirit i Gramea Soul,Teatre L'Agrícola,"Espanyol, Anglès",12€-15€,Altres,Bilingüe,https://www.alboraya.es/va/evento/concert-gospel-spirit-gramea-soul,Neus,,,,
17/02/2025 10:26:28,Alaquàs,22/12/2024,Altres,Espectacle de màgia,"""Magia para ser feliz""",Adrián Carratalá i Katerina ,Auditori Nou ,Espanyol,3€,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:27:25,Alcàsser,06/10/2024,Altres,Circ,Circus,Carlos Barfi,Parque del Alter,Espanyol,,Cultura,Bilingüe,https://www.facebook.com/photo/?fbid=939542548205329&set=a.291650896327834,Martí,,,,
17/02/2025 10:27:55,Alboraia,15/12/2024,Cinema,,Mark Dindal,,Teatre de l'Agrícola,Valencià/català,3€,Cultura,Valencià/català,https://www.alboraya.es/va/evento/cinema-garfield-movie,Neus,,,,
17/02/2025 10:28:52,Alaquàs,27/12/2024,Contacontes,,"""Amb v de valentes""",Contaclown,x,Valencià/català,,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:29:50,Alboraia,16/12/2024,Exposició,,Bibliomurals,,Casa de la Cultura José Peris Aragó,Activitat sense llengua,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/exposicio-bibliomurals,Neus,,,,
17/02/2025 10:31:54,Alaquàs,29/12/2024,Teatre,,"""Espectacle per la DANA""",Zero en Conducta Produccions,Auditori Nou,Valencià/català,3€,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:32:15,Alboraia,20/12/2024,Exposició,,Feminist Art,"Laila Hamwi, Carolina Otero, Inma Liñana, Visa Promig, Mho Dueñas, Loles Grau, Bea Chinchón (Betibarz), Anna Roig Llabata, Esmeralda López, Tamoji, Katarina Jovanovic, Natividad Soriano. Fotògrafa: Concha Martínez",Casa de la Cultura José Peris Aragó,Valencià/català,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/exposicio-pintura-feminist-art,Neus,,,,
17/02/2025 10:33:55,Alboraia,21/12/2024,Música,,Intercanvi,,Teatre l'Agrícola,Valencià/català,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/cinema-curt-intercanvi,Neus,,,,
17/02/2025 10:34:24,Alaquàs,13/12/2024,Exposició,,Exposició Castellbrick d'Alaquàs. Trobada fans de lego,,Sala la Nova del Castell d'Alaquàs,Activitat sense llengua,,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:38:11,Alboraia,21/12/2024,Cinema,,Felina,,,Valencià/català,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/cinema-curt-felina,Neus,,,,
17/02/2025 10:39:04,Alaquàs,31/12/2024,Música,,"Orquestra ""La Fiesta""",,Carpa Parc de la Sequieta,Espanyol,,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:40:02,Alboraia,21/12/2024,Cinema,,Mater desertorum,,,No hi ha informació,,Cultura,Bilingüe,https://www.alboraya.es/va/evento/cinema-curt-mater-desertorum,Neus,,,,
17/02/2025 10:42:28,Alboraia,22/12/2024,Teatre,,Voilá,Julio Martí Zahonero,Teatreb L'Agrícola,Valencià/català,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/teatre-infantil-familiar-voila,Neus,,,,
17/02/2025 10:44:40,Alcàsser,19/11/2024,Taller literari,,Marieta i el mort,Carles Cano i Aitana Carrasco,Biblioteca Municipal,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/photo/?fbid=939542548205329&set=a.291650896327834,Martí,,,,
17/02/2025 10:45:08,Alaquàs,18/01/2025,Monòlegs,,Espectáculo solidario: Payasos sin fronteras,Pallassos sense fronteres,Castell d'Alaquàs,Valencià/català,,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:45:14,"Alcúdia, l'",04/10/2024,Exposició,,"OXIRRINC, El llegat del nostre passat",,Pati Can Torró,Activitat sense llengua,,Cultura,Valencià/català,https://www.alcudiaradio.com/news/id/alcudiaradio_news_1772,Alba,,,,
17/02/2025 10:46:06,Alboraia,28/12/2024,Altres,Màgia,Sense sentit,,Teatre l'Agrícola,Valencià/català,5-6€,Cultura,Valencià/català,https://www.alboraya.es/va/evento/magia-sense-sentit,Neus,,,,
17/02/2025 10:46:22,"Alcúdia, l'",04/10/2024,Exposició,,«El Ball de les Llavors»,Miquela Vanrell,Can Domenec,Activitat sense llengua,,Cultura,Valencià/català,https://www.alcudiaradio.com/news/id/alcudiaradio_news_1772,Alba,,,,
17/02/2025 10:47:24,Alcàsser,20/11/2024,Música,,Cuentitis Beatelitis,Cuentitis,Biblioteca Municipal,Activitat sense llengua,,Cultura,Bilingüe,https://www.facebook.com/photo?fbid=971066015052982&set=a.291650896327834,Martí,,,,
17/02/2025 10:47:32,Alaquàs,18/01/2025,Música,,Dani Miquel: el cantacançons,Dani Miquel,Castell d'Alaquàs,Valencià/català,,Altres,Bilingüe,https://www.alaquas.org/agenda/22425/0/bones_festes_2024_2025,Osel,,,,
17/02/2025 10:47:47,"Alcúdia, l'",04/10/2024,Exposició,,Exposició de trencaclosques ,Josep Albert Martínez ,Pati de Can Torró,Activitat sense llengua,,Cultura,Valencià/català,https://www.alcudiaradio.com/news/id/alcudiaradio_news_1772,Alba,,,,
17/02/2025 10:48:52,Alboraia,30/12/2024,Contacontes,,"""Els tres porquets"" ",Ra-Pep-Tico,Biblioteca Pública Municipal,Valencià/català,,Cultura,Valencià/català,https://www.alboraya.es/va/evento-pagina/programa-nadal-dilluns-30-desembre,Neus,,,,
17/02/2025 10:53:48,Alcàsser,30/11/2024,Teatre,,Madre me quiero casar,,Centro Cultural Crsutóbal Soler ,Espanyol,x,Cultura,Bilingüe,https://www.facebook.com/photo?fbid=971098715049712&set=a.291650896327834,Martí,,,,
17/02/2025 10:55:57,Alcàsser,24/11/2024,Cinema,,Cine en el centro Cultural ,,Centro Cultura,Espanyol,x,Cultura,Bilingüe,https://www.facebook.com/photo?fbid=971840301642220&set=a.291650896327834,Martí,,,,
17/02/2025 10:57:35,"Alcúdia, l'",21/01/2025,Teatre,,"EL MÓN ESTA TRENCAT, PERÒ ES POT CAMINAR",Albena Teatre ,,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 10:59:40,"Alcúdia, l'",25/01/2025,Lectura en veu alta,,Dictadòc Valéncia ,,Casa de cultura ,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:01:16,"Alcúdia, l'",25/01/2025,Música,,Torna a viure les músiques dle cine dels 80´,,Casa de cultura ,Activitat sense llengua,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:02:40,"Alcúdia, l'",15/01/2025,Club de lectura,,Grup de lectura XVII Temporada ,,,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:03:04,Alboraia,04/11/2024,Taller literari,,De la Paraula a l'escena: Aigua per a una vida digna.,,Biblioteca Pública Municipal,Valencià/català,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/cercle-lectura-paraula-lescena,Neus,,,,
17/02/2025 11:04:07,"Alcúdia, l'",22/12/2024,Música,,Concert extraordinari de Santa Cecília ,,Casa de cultura ,Activitat sense llengua,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:04:18,Alcàsser,23/11/2024,Música,,Concert Benèfic Santa Cecília,,Saló de actes de la societat,Activitat sense llengua,5,Cultura,Bilingüe,https://www.facebook.com/photo?fbid=976316647861252&set=a.291650896327834,Martí,,,,
17/02/2025 11:04:38,Aldaia,01/10/2024,Club de lectura,,Sessió del Club de Lectura amb l'escriptora Elvira Cambrils,Elvira Cambrils,Plaça de la Cultura,Valencià/català,,Altres,Bilingüe,https://www.facebook.com/ajuntamentaldaia,Osel,,,,
17/02/2025 11:34:11,"Alcúdia, l'",20/12/2024,Música,,concert a càrrec de AKRAM TRIO,akram trio ,Casa de la cultura ,Activitat sense llengua,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:35:44,"Alcúdia, l'",20/12/2024,Música,,Festival de nadal ,Centre professional de música l´Alcúdia ,Casa de la cultura ,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:36:58,"Alcúdia, l'",13/12/2024,Dansa,,8 pecados capitales ,,Casa de la cultura ,Espanyol,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:38:33,"Alcúdia, l'",05/12/2024,Teatre,,"EL MAR, visió d'uns nens que no l'han vist mai.",,la Casa de la cultura ,Espanyol,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:39:01,Alboraia,17/11/2024,Teatre,,Un vestit nou per a la emperadriu,,Teatre L'Agrícola,Valencià/català,5-6€,Cultura,Valencià/català,https://www.alboraya.es/va/evento/teatre-familiar-un-vestit-nou-emperadriu,Neus,,,,
17/02/2025 11:40:05,"Alcúdia, l'",03/12/2024,Altres,circ,circ,Paiasos Sense Fronteres,,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:40:08,Aldaia,04/10/2024,Dansa,,Sarau de balls tradicionals i participatiu a càrrec de la Colla Brials,Colla Brials ,Templet de la Plaça Europea,Activitat sense llengua,,Cultura,Bilingüe,https://www.facebook.com/ajuntamentaldaia,Osel,,,,
17/02/2025 11:40:51,Alcàsser,05/12/2024,Música,,Encendido navideño y festival de villancicos,,Plaza del castell,Espanyol,,Cultura,Espanyol,https://www.facebook.com/photo?fbid=983144083845175&set=a.291650896327834,Martí,,,,
17/02/2025 11:41:25,"Alcúdia, l'",29/11/2024,Música,,concert de música d'arrel ,VA DE DONES ,Casa de la cultura ,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:42:48,Alboraia,21/11/2024,Presentació llibre,,Domingos al sol,J.S Álvaro,Casa de la cultura José Peris Aragó d'Alboraia,"Espanyol, No hi ha informació",,Cultura,Valencià/català,https://www.alboraya.es/va/evento/presentacio-lliure-domingos-al-sol,Neus,,,,
17/02/2025 11:42:52,Alcàsser,08/12/2024,Cinema,,"Cine Familiar "" Robot Salvaje""",,Centro Cultura,Espanyol,,Cultura,Valencià/català,https://www.facebook.com/photo?fbid=983144083845175&set=a.291650896327834,Martí,,,,
17/02/2025 11:42:55,"Alcúdia, l'",28/11/2024,Cinema,,High Fidelity,,casa de cultura ,Espanyol,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:43:25,Aldaia,09/10/2024,Dansa,, Dansà del Grup de Ball de la Ronda del c/Major,Grup de Ball de la Ronda del c/Major,Plaça de la Constitució,Activitat sense llengua,,Cultura,Bilingüe, https://www.facebook.com/ajuntamentaldaia,Osel,,,,
17/02/2025 11:44:55,Alcàsser,11/12/2024,Contacontes,,Sesión de bebeteca,,Biblioteca Municipal,Espanyol,,Cultura,Espanyol,https://www.facebook.com/photo?fbid=983144083845175&set=a.291650896327834,Martí,,,,
17/02/2025 11:45:13,Alfafar,07/10/2024,Exposició,,Les Fasses de l'arròs,,Centre Cultural l'Alquería,No hi ha informació,,Cultura,Bilingüe,https://www.facebook.com/Alfafar/?locale=es_ES,Gabriel,,,,
17/02/2025 11:45:21,Alboraia,22/11/2024,Teatre,,Mi Federico,,Teatre L'Agrícola,Espanyol,,Cultura,Valencià/català,https://www.alboraya.es/va/evento/teatre-adults-federico,Neus,,,,
17/02/2025 11:45:44,Aldaia,09/10/2024,Lectura poemes,,"""Ací em pariren i ací estic""","Ruth Lezcano, Unió Musical ",Plaça de la Constitució,Valencià/català,,Cultura,Bilingüe,https://www.facebook.com/ajuntamentaldaia,Osel,,,,
17/02/2025 11:45:53,"Alcúdia, l'",18/10/2024,Teatre,,hoy no estrenamos ,"Carles Castillo, Carles Montoliu, Santiago Sanchez i Victor Lucas. ",Casa de la cultura,Espanyol,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:47:12,Aldaia,09/10/2024,Dansa,,"Coreografia ""Els amants""",Valencia Dancing Forward,Plaça de la Constitució,Activitat sense llengua,,Cultura,Bilingüe,https://www.facebook.com/ajuntamentaldaia,Osel,,,,
17/02/2025 11:47:21,Alfafar,08/10/2024,Dansa,,Actuació de ball,Alfafar Balla Danses,Plaça de l'Ajuntament,Activitat sense llengua,,Cultura,Bilingüe,https://www.facebook.com/Alfafar/?locale=es_ES,Gabriel,,,,
17/02/2025 11:47:23,"Alcúdia, l'",20/10/2024,Presentació llibre,,la història secreta,francesc gisbert,l´hort de Manus ,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:49:20,Alfafar,12/10/2024,Música,,Actuació orquestral,Orquestra Nexus,Plaça de l'Ajuntament,Espanyol,,Cultura,Bilingüe,https://www.facebook.com/Alfafar/?locale=es_ES,Gabriel,,,,
17/02/2025 11:49:40,"Alcúdia, l'",20/10/2024,Música,,"ctuació del cantautor , ÓSCAR BRIZ",óscar briz,l´hort de Manus ,Valencià/català,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:50:07,Alcàsser,19/12/2024,Contacontes,,"""cuentos para una noche de navidad""",Rebombori Cultural,Biblioteca Municipal,Espanyol,,Cultura,Espanyol,https://www.facebook.com/photo?fbid=983144083845175&set=a.291650896327834,Martí,,,,
17/02/2025 11:50:15,Alboraia,24/11/2024,Cinema,,Siempre nos quedará mañana,"Paola Portellesi, Valerio Mastandrea, Vinicio Marchioni, Romana Maggiora, Giorgio Colangeli.",Teatre L'Agrícola,Valencià/català,3€,Cultura,Bilingüe,https://www.alboraya.es/va/evento/cinema-sempre-ens-quedara-dema,Neus,,,,
17/02/2025 11:50:24,Aldaia,09/10/2024,Música,,"Interpretació de ""La rosa de paper"", a càrrec de l'Orfeó, acompanyament del piano i acordió",,Plaça de la Constitució,"Valencià/català, No hi ha informació",,Cultura,Bilingüe,https://www.facebook.com/ajuntamentaldaia,Osel,,,,
17/02/2025 11:51:15,"Alcúdia, l'",11/10/2024,Exposició,,SÒCRATES I EL VERD DEL MEDITERRANI ,Oreto Cruzà,,Activitat sense llengua,,Cultura,Valencià/català,https://www.facebook.com/lalcudiacultura/?locale=ca_ES,Alba,,,,
17/02/2025 11:52:43,Alboraia,25/11/2024,Altres,Performance,"PERFORMANCE HOMENATGE A LES VÍCTIMES DE VIOLÈNCIA DE GÈNERE. MÚSICA, POESIA I DANSA. ","A càrrec d'Irene Chuliá Lizondo, equip i Colectiva 27.",Parc de les vies,No hi ha informació,,Igualtat,Valencià/català,https://www.alboraya.es/va/evento/25n-dia-internacional-leliminacio-violencia-contra-dones,Neus,,,,
17/02/2025 11:53:42,Alcàsser,22/12/2024,Música,,Concert De Nadal ,Sociedad Musical Santa Cecilia de Alcàsser,Centro Cultural Cristóbal Soler,Activitat sense llengua,,Cultura,Espanyol,https://www.facebook.com/photo?fbid=983144083845175&set=a.291650896327834,Martí,,,,
17/02/2025 11:55:09,Algemesí,04/10/2024,Lectura en veu alta,,Algemesí Històric,,Teatre Jaume I,Valencià/català,,Cultura,Valencià/català,https://www.algemesi.es/sites/www.algemesi.es/files/files/Cultura/PROGRAMA%20CULTURA%20OCTUBRE%202024%20%281%29.pdf,Alba,,,,
